component_order	component	trait_order	trait	trait_label	scaled_ct_score	cumsum_scaled
20	22	7	AST_ALT_ratio	AST ALT ratio	4.49233146705819e-07	0.000448930540573906
20	22	8	C_reactive_protein	C reactive protein	2.32942301718225e-06	0.000438587110581162
20	22	9	Calcium	Calcium	2.56047032629078e-05	0.00033172708893424
20	22	10	Cholesterol	Cholesterol	3.89423071775761e-07	0.000449379773720611
20	22	11	Creatinine	Creatinine	1.38752344224143e-05	0.000380956779397612
20	22	12	Creatinine_in_urine	Creatinine in urine	2.36249872004641e-05	0.000357331792197148
20	22	13	Cystatin_C	Cystatin C	7.68737996749538e-07	0.000448161802577156
20	22	14	Direct_bilirubin	Direct bilirubin	2.06051587137916e-08	0.000451113287749481
20	22	15	eGFR	eGFR	1.09023493660605e-05	0.000406029473051465
20	22	16	Gamma_glutamyltransferase	Gamma glutamyltransferase	1.1069414496465e-08	0.000451164613326474
20	22	17	Glucose	Glucose	1.76049084602374e-10	0.000451177633164207
20	22	18	Glycated_haemoglobin_HbA1c	Glycated haemoglobin HbA1c	6.38041573624982e-08	0.000451016995382534
20	22	19	HDL_cholesterol	HDL cholesterol	9.13809583262881e-08	0.000450925614424208
20	22	20	IGF_1	IGF 1	1.43647344830523e-06	0.000444865225777807
20	22	21	LDL_direct	LDL direct	3.24882095843921e-08	0.000451080799539896
20	22	22	Lipoprotein_A	Lipoprotein A	1.37839684815676e-08	0.000451150829357992
20	22	23	Microalbumin_in_urine	Microalbumin in urine	2.06436458503718e-07	0.000450127584730738
20	22	24	Non_albumin_protein	Non albumin protein	1.69364497975432e-08	0.000451133892908194
20	22	25	Phosphate	Phosphate	8.87215939602668e-06	0.000416931822417525
20	22	26	Potassium_in_urine	Potassium in urine	1.11974592314387e-05	0.000394832013820026
20	22	27	SHBG	SHBG	1.69264586550594e-06	0.000443172579912302
20	22	28	Sodium_in_urine	Sodium in urine	1.33815041289397e-07	0.000450679115067777
20	22	29	Testosterone	Testosterone	2.9667510914466e-05	0.000302059578019774
20	22	30	Total_bilirubin	Total bilirubin	1.95042323739122e-09	0.00045117568274097
20	22	31	Total_protein	Total protein	9.01976981896933e-07	0.000447259825595259
20	22	32	Triglycerides	Triglycerides	2.25604631395732e-06	0.000440916533598344
20	22	33	Urate	Urate	9.58126369146432e-07	0.000446301699226113
20	22	34	Urea	Urea	0.000302059578019774	0
20	22	35	Vitamin_D	Vitamin D	6.81882261990193e-06	0.000425803981813552
21	15	1	Alanine_aminotransferase	Alanine aminotransferase	2.49759269213394e-06	0.000367405169697298
21	15	2	Albumin	Albumin	7.1028273759434e-06	0.000330962128292279
21	15	3	Alkaline_phosphatase	Alkaline phosphatase	2.67295592792369e-06	0.000364732213769374
21	15	4	Apolipoprotein_A	Apolipoprotein A	6.12792666226162e-06	0.000338064955668223
21	15	5	Apolipoprotein_B	Apolipoprotein B	1.56307560090772e-06	0.000372354269713305
21	15	6	Aspartate_aminotransferase	Aspartate aminotransferase	4.3136086209289e-06	0.000349296920703083
21	15	7	AST_ALT_ratio	AST ALT ratio	1.50664719735434e-07	0.00038293350374313
21	15	8	C_reactive_protein	C reactive protein	8.21430142339019e-05	9.51409832149063e-05
21	15	9	Calcium	Calcium	2.8333612980473e-06	0.000361898852471327
21	15	10	Cholesterol	Cholesterol	5.76920423126222e-07	0.000381248562454294
21	15	11	Creatinine	Creatinine	1.11265522997519e-06	0.000379184145265675
21	15	12	Creatinine_in_urine	Creatinine in urine	3.6622738596519e-05	0.000177283997448808
21	15	13	Cystatin_C	Cystatin C	4.21115260832263e-06	0.000353610529324012
21	15	14	Direct_bilirubin	Direct bilirubin	8.09479291245893e-08	0.000383084168462866
21	15	15	eGFR	eGFR	9.51761958643101e-07	0.000380296800495651
21	15	16	Gamma_glutamyltransferase	Gamma glutamyltransferase	4.07717053899263e-06	0.000357821681932334
21	15	17	Glucose	Glucose	1.19473886719159e-06	0.000376852690401425
21	15	18	Glycated_haemoglobin_HbA1c	Glycated haemoglobin HbA1c	1.84466714466765e-07	0.000382749037028663
21	15	19	HDL_cholesterol	HDL cholesterol	1.4149516327657e-06	0.000375437738768659
21	15	20	IGF_1	IGF 1	1.13671599705927e-06	0.000378047429268616
21	15	21	LDL_direct	LDL direct	4.56666101419276e-07	0.00038182548287742
21	15	22	Lipoprotein_A	Lipoprotein A	2.29248785184651e-09	0.00038324498285709
21	15	23	Microalbumin_in_urine	Microalbumin in urine	7.98664650996195e-08	0.00038316511639199
21	15	24	Non_albumin_protein	Non albumin protein	2.06139271598123e-05	0.000310348201132467
21	15	25	Phosphate	Phosphate	9.51409832149063e-05	0
21	15	26	Potassium_in_urine	Potassium in urine	2.71072588915309e-05	0.000213906736045327
21	15	27	SHBG	SHBG	1.94959441531179e-07	0.000382554077587132
21	15	28	Sodium_in_urine	Sodium in urine	2.6877520804554e-05	0.000241013994936858
21	15	29	Testosterone	Testosterone	2.71928608292928e-07	0.000382282148978839
21	15	30	Total_bilirubin	Total bilirubin	5.41207793453594e-10	0.000383247275344942
21	15	31	Total_protein	Total protein	5.10403837259851e-06	0.000344192882330484
21	15	32	Triglycerides	Triglycerides	2.06533196086944e-05	0.000289694881523772
21	15	33	Urate	Urate	1.52039345444629e-06	0.000373917345314213
21	15	34	Urea	Urea	2.45150732387322e-06	0.000369902762389432
21	15	35	Vitamin_D	Vitamin D	2.18033657823603e-05	0.000267891515741412
22	26	1	Alanine_aminotransferase	Alanine aminotransferase	9.67370281058889e-09	0.0002594482020233
22	26	2	Albumin	Albumin	4.2128550137423e-10	0.000259469458082606
22	26	3	Alkaline_phosphatase	Alkaline phosphatase	4.41842248723046e-09	0.00025945787572611
22	26	4	Apolipoprotein_A	Apolipoprotein A	6.1856920792326e-07	0.000256100788331135
22	26	5	Apolipoprotein_B	Apolipoprotein B	1.37201393580196e-06	0.000250796630296964
22	26	6	Aspartate_aminotransferase	Aspartate aminotransferase	6.84355689086467e-07	0.000255416432642048
22	26	7	AST_ALT_ratio	AST ALT ratio	3.40442970364024e-07	0.000257828325549556
22	26	8	C_reactive_protein	C reactive protein	3.82428369662906e-09	0.000259462294148598
22	26	9	Calcium	Calcium	1.71590890185862e-08	0.000259414696746667
22	26	10	Cholesterol	Cholesterol	6.03902889220435e-07	0.000256719357539058
22	26	11	Creatinine	Creatinine	1.20525117028219e-06	0.000252168644232766
22	26	12	Creatinine_in_urine	Creatinine in urine	1.49322963065439e-05	0.000218828678382517
22	26	13	Cystatin_C	Cystatin C	1.64276737693795e-07	0.000258757857163658
22	26	14	Direct_bilirubin	Direct bilirubin	3.41326644687216e-10	0.000259469879368108
22	26	15	eGFR	eGFR	8.94329777981279e-07	0.000254522102864067
22	26	16	Gamma_glutamyltransferase	Gamma glutamyltransferase	1.42580169686212e-07	0.000258922133901352
22	26	17	Glucose	Glucose	1.14820746101861e-06	0.000253373895403048
22	26	18	Glycated_haemoglobin_HbA1c	Glycated haemoglobin HbA1c	2.7051815323079e-07	0.000258487339010427
22	26	19	HDL_cholesterol	HDL cholesterol	5.05065121277323e-07	0.000257323260428279
22	26	20	IGF_1	IGF 1	5.34978512636898e-08	0.000259288578873392
22	26	21	LDL_direct	LDL direct	4.53769557207764e-08	0.000259342076724656
22	26	22	Lipoprotein_A	Lipoprotein A	1.99183717892446e-09	0.000259466118432294
22	26	23	Microalbumin_in_urine	Microalbumin in urine	1.22401743724425e-05	0.000233760974689061
22	26	24	Non_albumin_protein	Non albumin protein	9.24273166745326e-10	0.000259468110269473
22	26	25	Phosphate	Phosphate	1.38732665551492e-06	0.000249409303641449
22	26	26	Potassium_in_urine	Potassium in urine	4.72353537150932e-05	0.000171593324667424
22	26	27	SHBG	SHBG	8.33447292170011e-08	0.000259205234144175
22	26	28	Sodium_in_urine	Sodium in urine	0.000171593324667424	0
22	26	29	Testosterone	Testosterone	2.72430662908207e-08	0.000259387453680376
22	26	30	Total_bilirubin	Total bilirubin	1.63461876139528e-08	0.000259431855835686
22	26	31	Total_protein	Total protein	2.34287444515354e-10	0.000259470220694752
22	26	32	Triglycerides	Triglycerides	3.18570490507261e-07	0.00025816876851992
22	26	33	Urate	Urate	4.23539966497429e-10	0.00025946903454264
22	26	34	Urea	Urea	3.40815457994593e-06	0.000246001149061503
22	26	35	Vitamin_D	Vitamin D	1.40520073136962e-07	0.000259064714071038
23	19	1	Alanine_aminotransferase	Alanine aminotransferase	1.46322061257315e-05	0.000185264045280108
23	19	2	Albumin	Albumin	3.97601086433453e-07	0.000212089686813254
23	19	3	Alkaline_phosphatase	Alkaline phosphatase	2.18369859703018e-07	0.000212809840777296
23	19	4	Apolipoprotein_A	Apolipoprotein A	2.09459787644743e-07	0.000213239419024543
23	19	5	Apolipoprotein_B	Apolipoprotein B	4.71291841743772e-09	0.00021462484868932
23	19	6	Aspartate_aminotransferase	Aspartate aminotransferase	4.10206081332715e-05	0.000106582079369838
23	19	7	AST_ALT_ratio	AST ALT ratio	6.72663389317354e-08	0.000214385716348303
23	19	8	C_reactive_protein	C reactive protein	2.11921778202199e-05	0.000147602687503109
23	19	9	Calcium	Calcium	4.72267869787684e-08	0.000214501678125279
23	19	10	Cholesterol	Cholesterol	2.0203018596453e-07	0.000213448878812188
23	19	11	Creatinine	Creatinine	1.40741093977049e-06	0.000206202144170947
23	19	12	Creatinine_in_urine	Creatinine in urine	1.12522069358847e-07	0.000214169259616251
23	19	13	Cystatin_C	Cystatin C	1.64691799567787e-05	0.000168794865323329
23	19	14	Direct_bilirubin	Direct bilirubin	2.05216827100959e-09	0.000214632725791597
23	19	15	eGFR	eGFR	1.04119061208354e-06	0.000208705735201423
23	19	16	Gamma_glutamyltransferase	Gamma glutamyltransferase	0.000106582079369838	0
23	19	17	Glucose	Glucose	1.37704139632494e-07	0.000213650908998152
23	19	18	Glycated_haemoglobin_HbA1c	Glycated haemoglobin HbA1c	1.09618009070479e-06	0.000207609555110718
23	19	19	HDL_cholesterol	HDL cholesterol	2.11208387543846e-07	0.000213028210636999
23	19	20	IGF_1	IGF 1	3.85899937719514e-06	0.000199896251405839
23	19	21	LDL_direct	LDL direct	3.35600927829682e-08	0.000214586254920708
23	19	22	Lipoprotein_A	Lipoprotein A	3.16418385938658e-09	0.000214629561607738
23	19	23	Microalbumin_in_urine	Microalbumin in urine	1.44165325901549e-11	0.000214634777959868
23	19	24	Non_albumin_protein	Non albumin protein	7.34859262941747e-07	0.000211354827550312
23	19	25	Phosphate	Phosphate	5.03367582980482e-09	0.000214619815013491
23	19	26	Potassium_in_urine	Potassium in urine	3.73500084498673e-08	0.000214548904912258
23	19	27	SHBG	SHBG	4.86954380444252e-08	0.000214452982687235
23	19	28	Sodium_in_urine	Sodium in urine	8.35057613030488e-07	0.000209746925813506
23	19	29	Testosterone	Testosterone	1.34507294584697e-07	0.000213788613137785
23	19	30	Total_bilirubin	Total bilirubin	1.03934662692795e-07	0.00021428178168561
23	19	31	Total_protein	Total protein	1.27158277406495e-07	0.00021392312043237
23	19	32	Triglycerides	Triglycerides	3.22552877608667e-07	0.000212487287899688
23	19	33	Urate	Urate	2.44689338791282e-06	0.000203755250783035
23	19	34	Urea	Urea	7.72844123775695e-07	0.000210581983426537
23	19	35	Vitamin_D	Vitamin D	1.18980906475091e-07	0.000214050278709776
24	35	1	Alanine_aminotransferase	Alanine aminotransferase	9.31895430933518e-05	0
24	35	2	Albumin	Albumin	5.72269902654346e-10	0.000176793276949539
24	35	3	Alkaline_phosphatase	Alkaline phosphatase	1.52679716810074e-11	0.000176795456312331
24	35	4	Apolipoprotein_A	Apolipoprotein A	5.89489273680887e-11	0.000176795262601029
24	35	5	Apolipoprotein_B	Apolipoprotein B	1.85642768629372e-12	0.000176795519812032
24	35	6	Aspartate_aminotransferase	Aspartate aminotransferase	3.65006316177675e-05	0.000140280452378159
24	35	7	AST_ALT_ratio	AST ALT ratio	4.70909092848075e-05	9.31895430933518e-05
24	35	8	C_reactive_protein	C reactive protein	5.32383685818776e-11	0.000176795321549957
24	35	9	Calcium	Calcium	5.54083561183441e-13	0.000176795524196389
24	35	10	Cholesterol	Cholesterol	6.12480455985794e-09	0.000176781083995927
24	35	11	Creatinine	Creatinine	4.22039512151641e-13	0.000176795524750473
24	35	12	Creatinine_in_urine	Creatinine in urine	1.45231774024839e-11	0.000176795471580303
24	35	13	Cystatin_C	Cystatin C	5.63335942901855e-16	0.000176795525865408
24	35	14	Direct_bilirubin	Direct bilirubin	1.78744663962239e-16	0.000176795525865971
24	35	15	eGFR	eGFR	6.97147642404547e-11	0.000176795124812747
24	35	16	Gamma_glutamyltransferase	Gamma glutamyltransferase	2.39101321612213e-12	0.000176795517421019
24	35	17	Glucose	Glucose	2.71685049183432e-13	0.000176795525593723
24	35	18	Glycated_haemoglobin_HbA1c	Glycated haemoglobin HbA1c	1.71837777682978e-11	0.000176795423728355
24	35	19	HDL_cholesterol	HDL cholesterol	6.18412603514121e-10	0.000176792658536936
24	35	20	IGF_1	IGF 1	1.54001978940894e-11	0.000176795440912133
24	35	21	LDL_direct	LDL direct	5.4497364489255e-09	0.000176787208800487
24	35	22	Lipoprotein_A	Lipoprotein A	4.21210531776163e-13	0.000176795525172512
24	35	23	Microalbumin_in_urine	Microalbumin in urine	1.96666576966762e-10	0.000176794807482905
24	35	24	Non_albumin_protein	Non albumin protein	4.70368824718779e-10	0.00017679433711408
24	35	25	Phosphate	Phosphate	1.43712977704384e-12	0.00017679552166846
24	35	26	Potassium_in_urine	Potassium in urine	2.85332918595515e-11	0.000176795374788325
24	35	27	SHBG	SHBG	1.20663264619555e-10	0.000176795004149482
24	35	28	Sodium_in_urine	Sodium in urine	2.04067384529833e-11	0.000176795403321617
24	35	29	Testosterone	Testosterone	6.80735182332486e-11	0.000176795194527511
24	35	30	Total_bilirubin	Total bilirubin	1.09079973645444e-12	0.000176795523105589
24	35	31	Total_protein	Total protein	4.87894638566674e-10	0.000176793849219442
24	35	32	Triglycerides	Triglycerides	1.09616252566979e-11	0.000176795500072928
24	35	33	Urate	Urate	3.58863786267059e-12	0.000176795511034554
24	35	34	Urea	Urea	1.39694481077444e-11	0.00017679548610348
24	35	35	Vitamin_D	Vitamin D	2.79782729400231e-12	0.000176795514623191
25	1	1	Alanine_aminotransferase	Alanine aminotransferase	4.31944674461002e-15	2.38806588001261e-05
25	1	2	Albumin	Albumin	1.73728207099293e-08	2.3802178414083e-05
25	1	3	Alkaline_phosphatase	Alkaline phosphatase	6.83931730011792e-10	2.38768571842369e-05
25	1	4	Apolipoprotein_A	Apolipoprotein A	3.76588134032223e-09	2.38580260855406e-05
25	1	5	Apolipoprotein_B	Apolipoprotein B	8.88842288474745e-07	2.1416206877922e-05
25	1	6	Aspartate_aminotransferase	Aspartate aminotransferase	1.41590740051934e-11	2.38806436349571e-05
25	1	7	AST_ALT_ratio	AST ALT ratio	2.3583337917303e-11	2.38805971563287e-05
25	1	8	C_reactive_protein	C reactive protein	2.32781422272309e-09	2.38687096275961e-05
25	1	9	Calcium	Calcium	3.36392819698996e-09	2.38653456993991e-05
25	1	10	Cholesterol	Cholesterol	6.35303589301378e-07	2.31420936671788e-05
25	1	11	Creatinine	Creatinine	3.57003761690704e-10	2.38786490218327e-05
25	1	12	Creatinine_in_urine	Creatinine in urine	2.96298949223452e-10	2.38796899762353e-05
25	1	13	Cystatin_C	Cystatin C	1.01799472360979e-09	2.38758391895133e-05
25	1	14	Direct_bilirubin	Direct bilirubin	1.41719986286097e-08	2.38352780781717e-05
25	1	15	eGFR	eGFR	1.37323222961198e-10	2.38803865768033e-05
25	1	16	Gamma_glutamyltransferase	Gamma glutamyltransferase	4.58042467683044e-10	2.3878190979365e-05
25	1	17	Glucose	Glucose	1.04690914375829e-09	2.38747922803696e-05
25	1	18	Glycated_haemoglobin_HbA1c	Glycated haemoglobin HbA1c	3.55373251821876e-09	2.38617919668809e-05
25	1	19	HDL_cholesterol	HDL cholesterol	1.3282088016098e-09	2.38710374418189e-05
25	1	20	IGF_1	IGF 1	3.28557426099741e-10	2.38793614188092e-05
25	1	21	LDL_direct	LDL direct	8.37044500782015e-07	2.23050491663968e-05
25	1	22	Lipoprotein_A	Lipoprotein A	2.1416206877922e-05	0
25	1	23	Microalbumin_in_urine	Microalbumin in urine	2.16564511402991e-10	2.38799862751845e-05
25	1	24	Non_albumin_protein	Non albumin protein	1.57268433788037e-08	2.38195512347929e-05
25	1	25	Phosphate	Phosphate	2.28952904657898e-11	2.38806207396666e-05
25	1	26	Potassium_in_urine	Potassium in urine	7.32563024896232e-11	2.38805239000262e-05
25	1	27	SHBG	SHBG	3.91876841020806e-09	2.38541073171304e-05
25	1	28	Sodium_in_urine	Sodium in urine	1.83737107381662e-10	2.38802028396959e-05
25	1	29	Testosterone	Testosterone	1.14221969548582e-09	2.38736500606741e-05
25	1	30	Total_bilirubin	Total bilirubin	3.55393214789342e-10	2.38790060255944e-05
25	1	31	Total_protein	Total protein	6.49863398063329e-10	2.38775411159669e-05
25	1	32	Triglycerides	Triglycerides	2.47811576028077e-08	2.37773972564802e-05
25	1	33	Urate	Urate	1.28441005360825e-09	2.38723656506205e-05
25	1	34	Urea	Urea	1.00609502431805e-12	2.38806577940311e-05
25	1	35	Vitamin_D	Vitamin D	4.65724033005358e-09	2.38494500768003e-05
26	23	1	Alanine_aminotransferase	Alanine aminotransferase	4.59946564020229e-09	1.03324343975211e-05
26	23	2	Albumin	Albumin	2.53504632583091e-06	5.57806253286802e-06
26	23	3	Alkaline_phosphatase	Alkaline phosphatase	2.58569230402876e-10	1.0346464877707e-05
26	23	4	Apolipoprotein_A	Apolipoprotein A	7.34328631914542e-09	1.03146931910979e-05
26	23	5	Apolipoprotein_B	Apolipoprotein B	6.75726071196278e-12	1.03467819854406e-05
26	23	6	Aspartate_aminotransferase	Aspartate aminotransferase	8.7560710971908e-09	1.02898771765265e-05
26	23	7	AST_ALT_ratio	AST ALT ratio	2.65420286232423e-10	1.03461994574208e-05
26	23	8	C_reactive_protein	C reactive protein	1.4599238560716e-08	1.02665057029104e-05
26	23	9	Calcium	Calcium	5.57806253286802e-06	0
26	23	10	Cholesterol	Cholesterol	6.85113286903796e-10	1.03441994325313e-05
26	23	11	Creatinine	Creatinine	1.00400280521993e-09	1.0341497150266e-05
26	23	12	Creatinine_in_urine	Creatinine in urine	2.24558135827381e-08	1.02258965102732e-05
26	23	13	Cystatin_C	Cystatin C	1.23955801216987e-07	9.81590613503504e-06
26	23	14	Direct_bilirubin	Direct bilirubin	1.86881604589901e-09	1.03370338631613e-05
26	23	15	eGFR	eGFR	3.95765325325852e-10	1.03454146479645e-05
26	23	16	Gamma_glutamyltransferase	Gamma glutamyltransferase	7.45609689418882e-09	1.03072370942037e-05
26	23	17	Glucose	Glucose	8.33446356364967e-10	1.0343365986175e-05
26	23	18	Glycated_haemoglobin_HbA1c	Glycated haemoglobin HbA1c	8.77223505532854e-09	1.02811049414712e-05
26	23	19	HDL_cholesterol	HDL cholesterol	1.25506235642751e-09	1.03402420879096e-05
26	23	20	IGF_1	IGF 1	1.81533790545158e-08	1.02483523238559e-05
26	23	21	LDL_direct	LDL direct	3.89044130961579e-10	1.03458104132898e-05
26	23	22	Lipoprotein_A	Lipoprotein A	5.30102146243415e-10	1.03448845458182e-05
26	23	23	Microalbumin_in_urine	Microalbumin in urine	1.33940870241548e-09	1.03389026792072e-05
26	23	24	Non_albumin_protein	Non albumin protein	8.22595045448336e-08	1.01149801943557e-05
26	23	25	Phosphate	Phosphate	2.8656811372639e-08	1.01972396989005e-05
26	23	26	Potassium_in_urine	Potassium in urine	8.60384658004616e-09	1.02986332476237e-05
26	23	27	SHBG	SHBG	8.33315828146135e-08	1.00316486115411e-05
26	23	28	Sodium_in_urine	Sodium in urine	5.3052499352985e-09	1.03220364774171e-05
26	23	29	Testosterone	Testosterone	8.82067233899102e-07	8.11310885869892e-06
26	23	30	Total_bilirubin	Total bilirubin	5.85385031848094e-11	1.03467234469374e-05
26	23	31	Total_protein	Total protein	6.0444150095924e-07	8.99517609259802e-06
26	23	32	Triglycerides	Triglycerides	5.09267016872234e-09	1.03273417273524e-05
26	23	33	Urate	Urate	8.64833103715928e-10	1.03425011530712e-05
26	23	34	Urea	Urea	2.16288541477777e-07	9.59961759355726e-06
26	23	35	Vitamin_D	Vitamin D	9.17866752890713e-08	9.93986193625203e-06
27	28	1	Alanine_aminotransferase	Alanine aminotransferase	1.69747167023672e-11	7.9270245413274e-06
27	28	2	Albumin	Albumin	6.70343817557062e-10	7.92311721017409e-06
27	28	3	Alkaline_phosphatase	Alkaline phosphatase	2.1530168704776e-09	7.91466253032888e-06
27	28	4	Apolipoprotein_A	Apolipoprotein A	1.64207233533471e-06	3.42683799930647e-06
27	28	5	Apolipoprotein_B	Apolipoprotein B	3.42683799930647e-06	0
27	28	6	Aspartate_aminotransferase	Aspartate aminotransferase	2.0541418257057e-10	7.92644566708804e-06
27	28	7	AST_ALT_ratio	AST ALT ratio	5.64749326045472e-10	7.92506794173153e-06
27	28	8	C_reactive_protein	C reactive protein	4.90361650665497e-10	7.92563269105758e-06
27	28	9	Calcium	Calcium	1.65780584447598e-10	7.92665108127061e-06
27	28	10	Cholesterol	Cholesterol	1.55416778782367e-06	5.06891033464118e-06
27	28	11	Creatinine	Creatinine	3.22614379795311e-10	7.92612305270824e-06
27	28	12	Creatinine_in_urine	Creatinine in urine	2.33768923147571e-08	7.84513348057665e-06
27	28	13	Cystatin_C	Cystatin C	4.75556364355209e-09	7.90206689973786e-06
27	28	14	Direct_bilirubin	Direct bilirubin	3.92163372803308e-08	7.80591714329632e-06
27	28	15	eGFR	eGFR	7.94742590607183e-10	7.92232246758348e-06
27	28	16	Gamma_glutamyltransferase	Gamma glutamyltransferase	8.10592783212407e-10	7.92151187480027e-06
27	28	17	Glucose	Glucose	9.70083277644849e-09	7.88532244695987e-06
27	28	18	Glycated_haemoglobin_HbA1c	Glycated haemoglobin HbA1c	7.04362000153548e-09	7.89502327973632e-06
27	28	19	HDL_cholesterol	HDL cholesterol	2.63308917222936e-07	7.23833567746259e-06
27	28	20	IGF_1	IGF 1	1.46276601701206e-09	7.91681554719936e-06
27	28	21	LDL_direct	LDL direct	6.15257554997741e-07	6.62307812246485e-06
27	28	22	Lipoprotein_A	Lipoprotein A	6.31652447126899e-11	7.92696137608269e-06
27	28	23	Microalbumin_in_urine	Microalbumin in urine	8.17424958051524e-08	7.65327861824777e-06
27	28	24	Non_albumin_protein	Non albumin protein	2.20406736382705e-09	7.91245846296505e-06
27	28	25	Phosphate	Phosphate	1.11393514719961e-09	7.91827831321637e-06
27	28	26	Potassium_in_urine	Potassium in urine	1.51634023562243e-07	7.50164459468553e-06
27	28	27	SHBG	SHBG	1.44514227628846e-10	7.92681686185506e-06
27	28	28	Sodium_in_urine	Sodium in urine	7.08960292433901e-08	7.73502111405293e-06
27	28	29	Testosterone	Testosterone	1.0315865951413e-09	7.92048028820513e-06
27	28	30	Total_bilirubin	Total bilirubin	1.68120740684691e-08	7.8685103728914e-06
27	28	31	Total_protein	Total protein	6.62306920090835e-10	7.92378755399165e-06
27	28	32	Triglycerides	Triglycerides	1.08803984156252e-09	7.91939224836357e-06
27	28	33	Urate	Urate	2.58207225280466e-09	7.90987639071225e-06
27	28	34	Urea	Urea	3.05392733083724e-09	7.90682246338141e-06
27	28	35	Vitamin_D	Vitamin D	6.18080819794104e-10	7.92444986091174e-06
28	13	1	Alanine_aminotransferase	Alanine aminotransferase	3.04957436925633e-09	5.16823863484099e-06
28	13	2	Albumin	Albumin	4.111225690408e-09	5.16071676378461e-06
28	13	3	Alkaline_phosphatase	Alkaline phosphatase	2.63398948163762e-09	5.17128820921025e-06
28	13	4	Apolipoprotein_A	Apolipoprotein A	7.50470522888488e-08	4.61493110526108e-06
28	13	5	Apolipoprotein_B	Apolipoprotein B	3.75698716890859e-08	5.03294446525312e-06
28	13	6	Aspartate_aminotransferase	Aspartate aminotransferase	8.42613159568313e-09	5.14242848792419e-06
28	13	7	AST_ALT_ratio	AST ALT ratio	2.29843448240702e-11	5.18033222700023e-06
28	13	8	C_reactive_protein	C reactive protein	6.60807067537565e-08	4.7566780688479e-06
28	13	9	Calcium	Calcium	6.28363701984451e-10	5.1789059827228e-06
28	13	10	Cholesterol	Cholesterol	2.45029881210248e-08	5.09548072747034e-06
28	13	11	Creatinine	Creatinine	1.4626508131964e-07	4.08363318703319e-06
28	13	12	Creatinine_in_urine	Creatinine in urine	4.92900619971454e-08	4.98365440325597e-06
28	13	13	Cystatin_C	Cystatin C	1.24930014913282e-07	4.36673313087971e-06
28	13	14	Direct_bilirubin	Direct bilirubin	2.85075591170308e-10	5.17996628016739e-06
28	13	15	eGFR	eGFR	1.36834862526879e-07	4.22989826835283e-06
28	13	16	Gamma_glutamyltransferase	Gamma glutamyltransferase	3.41064536597834e-09	5.16482798947501e-06
28	13	17	Glucose	Glucose	1.18690479939758e-08	5.11998371559136e-06
28	13	18	Glycated_haemoglobin_HbA1c	Glycated haemoglobin HbA1c	1.23267959468083e-07	4.49166314579299e-06
28	13	19	HDL_cholesterol	HDL cholesterol	2.41370257929101e-09	5.17392219869189e-06
28	13	20	IGF_1	IGF 1	2.9396607117349e-07	3.7896671158597e-06
28	13	21	LDL_direct	LDL direct	1.74500359980526e-09	5.17633590127118e-06
28	13	22	Lipoprotein_A	Lipoprotein A	8.25077851814016e-10	5.17808090487098e-06
28	13	23	Microalbumin_in_urine	Microalbumin in urine	4.3193374260684e-10	5.17953434642478e-06
28	13	24	Non_albumin_protein	Non albumin protein	5.2540166343187e-08	4.88138893458124e-06
28	13	25	Phosphate	Phosphate	6.66999112979728e-08	4.68997815754992e-06
28	13	26	Potassium_in_urine	Potassium in urine	5.86301589795854e-08	4.82275877560165e-06
28	13	27	SHBG	SHBG	8.08712416667823e-11	5.18025135575856e-06
28	13	28	Sodium_in_urine	Sodium in urine	4.97253023315446e-08	4.93392910092443e-06
28	13	29	Testosterone	Testosterone	4.26085051331409e-09	5.15645591327129e-06
28	13	30	Total_bilirubin	Total bilirubin	5.60129375142101e-09	5.15085461951987e-06
28	13	31	Total_protein	Total protein	2.49663905281346e-08	5.0705143369422e-06
28	13	32	Triglycerides	Triglycerides	7.20109901518617e-07	3.06955721434108e-06
28	13	33	Urate	Urate	3.06955721434108e-06	0
28	13	34	Urea	Urea	1.46216291373748e-11	5.18035521134505e-06
28	13	35	Vitamin_D	Vitamin D	1.05757243388514e-08	5.13185276358534e-06
29	29	1	Alanine_aminotransferase	Alanine aminotransferase	4.21786321011024e-11	2.05944356414006e-06
29	29	2	Albumin	Albumin	2.28272285660326e-11	2.05954225893697e-06
29	29	3	Alkaline_phosphatase	Alkaline phosphatase	1.17996029886632e-11	2.05958580227717e-06
29	29	4	Apolipoprotein_A	Apolipoprotein A	2.51816512413693e-08	1.95618983321906e-06
29	29	5	Apolipoprotein_B	Apolipoprotein B	7.09737446176884e-09	2.02101928226128e-06
29	29	6	Aspartate_aminotransferase	Aspartate aminotransferase	1.35581590251557e-12	2.05960506792199e-06
29	29	7	AST_ALT_ratio	AST ALT ratio	6.53491871854389e-11	2.05926870660237e-06
29	29	8	C_reactive_protein	C reactive protein	8.84719198925836e-10	2.05636474107471e-06
29	29	9	Calcium	Calcium	2.91313201241321e-11	2.05948574277216e-06
29	29	10	Cholesterol	Cholesterol	2.98587399834819e-09	2.05209175124648e-06
29	29	11	Creatinine	Creatinine	4.88370398897571e-09	2.04720804725751e-06
29	29	12	Creatinine_in_urine	Creatinine in urine	1.04987140836333e-06	0
29	29	13	Cystatin_C	Cystatin C	2.73848446803879e-11	2.05951487409229e-06
29	29	14	Direct_bilirubin	Direct bilirubin	1.61887939110741e-08	1.98137148446043e-06
